Date,User_ID,Start_Timestamp,End_Timestamp,Cash spend,OS,OS_Version,Number_Of_Impression
2021-06-20,2866,1624179947,1624180903,10,Android,11,5
2021-07-09,5088,1625823424,1625825596,15,Android,8,3
2020-07-30,8532,1596119545,1596121872,4,Android,8,1
2020-06-27,4768,1593243322,1593243980,1,Android,12,2
2021-03-14,2342,1615659486,1615660025,16,Android,12,1
2020-02-06,9033,1580934036,1580937085,1,Android,9,2
2021-06-11,3308,1623361219,1623362430,9,Android,9,4
2020-09-22,798,1600790417,1600791698,9,Android,10,6
2021-04-02,3446,1617313232,1617315122,1,Android,10,4
2020-08-25,3825,1598295005,1598296126,13,iOS,12,5
2020-02-08,2854,1581105096,1581106033,13,iOS,12,4
2020-04-11,2689,1586538908,1586539540,1,Android,8,1
2020-10-05,4839,1601898190,1601898615,12,Android,10,3
2020-04-19,3292,1587300896,1587303549,6,iOS,12,1
2020-07-01,9194,1593605967,1593607478,18,iOS,10,5
2020-04-18,568,1587152431,1587155567,6,Android,9,3
2020-12-09,7039,1607506016,1607506920,2,iOS,12,2
2020-05-05,863,1588649917,1588650442,7,Android,12,6
2020-03-30,5641,1585578608,1585580129,10,Android,11,6
2021-07-31,7957,1627716407,1627717889,3,iOS,10,4
2021-06-12,5102,1623493605,1623494684,1,iOS,12,6
2020-10-17,1649,1602922810,1602924387,12,iOS,12,2
2020-11-18,3739,1605695727,1605696359,3,iOS,12,1
2021-04-24,8688,1619279974,1619280304,18,Android,9,3
2020-04-13,1081,1586794192,1586795799,10,iOS,11,3
2020-01-17,661,1579267823,1579268195,18,iOS,11,4
2020-09-30,7701,1601400777,1601401348,11,Android,11,1
2021-06-30,3105,1625041919,1625043829,1,iOS,12,6
2020-01-21,7027,1579555258,1579555717,1,Android,10,1
2020-07-02,8928,1593696411,1593699275,15,Android,9,1
2020-09-30,2536,1601477771,1601478837,4,iOS,11,4
2020-10-17,1903,1602943795,1602945677,14,Android,8,2
2020-03-24,3269,1585016740,1585019127,12,Android,12,6
2020-10-17,6053,1602908654,1602909153,9,Android,8,6
2020-05-10,5890,1589113246,1589116298,3,iOS,11,5
2020-03-25,4687,1585117861,1585120247,17,Android,8,6
2020-12-31,8355,1609368846,1609369618,1,iOS,12,3
2021-03-08,7753,1615174734,1615175186,10,Android,10,2
2020-02-27,2725,1582779487,1582780384,4,Android,11,1
2021-06-16,130,1623846705,1623847120,12,Android,11,6
2021-04-04,6239,1617550844,1617552035,5,iOS,10,2
2020-12-26,7670,1608939989,1608943081,6,iOS,11,5
2021-05-25,20,1621961420,1621963795,18,iOS,10,1
2020-08-12,221,1597169830,1597173219,1,iOS,12,1
2020-01-24,6000,1579818772,1579821956,12,iOS,12,1
2020-02-04,8105,1580754949,1580758504,14,Android,11,6
2021-05-30,3420,1622317426,1622319746,4,Android,9,5
2020-05-29,3114,1590755456,1590755843,1,Android,9,6
2021-03-01,4230,1614569765,1614573320,3,Android,9,1
2020-12-15,5923,1607987778,1607988635,13,iOS,11,5
2021-06-22,5474,1624315544,1624318973,14,iOS,12,5
2021-01-25,5554,1611524466,1611525084,10,iOS,12,3
2021-04-29,9357,1619670169,1619673383,10,iOS,10,3
2020-11-11,6388,1605063847,1605065966,1,iOS,12,6
2020-08-16,168,1597528691,1597530831,16,iOS,10,5
2020-05-09,4888,1589008708,1589010599,6,iOS,12,4
2021-02-03,5285,1612314356,1612315032,6,Android,11,3
2020-04-15,9104,1586911131,1586914405,8,Android,10,3
2021-05-05,4268,1620219355,1620221519,10,iOS,12,4
2020-04-25,8553,1587824390,1587824860,4,Android,11,1
2020-04-30,7060,1588264351,1588264759,13,iOS,12,3
2020-07-22,5440,1595419493,1595419796,11,iOS,11,1
2021-02-16,6005,1613476382,1613478563,6,iOS,11,3
2020-03-22,9043,1584862412,1584865947,2,Android,8,4
2020-08-01,5217,1596280622,1596281477,16,iOS,11,5
2021-03-03,495,1614771426,1614772585,19,iOS,10,6
2020-05-28,9523,1590619123,1590621822,3,Android,9,4
2020-04-28,4738,1588035734,1588036542,4,Android,9,3
2021-06-29,4716,1624920908,1624922281,6,Android,10,4
2021-03-08,1300,1615209192,1615210684,10,iOS,10,1
2020-02-24,26,1582518117,1582521243,15,Android,9,4
2020-08-21,4115,1597958899,1597959319,2,Android,8,5
2021-08-02,8285,1627870831,1627873383,8,iOS,10,5
2020-05-27,8413,1590514247,1590515232,13,iOS,12,4
2021-07-15,3442,1626336291,1626339320,4,iOS,10,2
2020-04-29,3623,1588177277,1588177827,8,iOS,12,5
2020-09-24,2402,1600936831,1600938207,9,iOS,10,3
2021-07-11,5443,1626014917,1626016090,3,iOS,10,3
2020-07-06,5959,1594046294,1594048388,12,iOS,10,6
2020-12-20,7681,1608399413,1608400248,9,iOS,12,2
2021-06-23,2096,1624401864,1624403031,19,iOS,12,5
2021-04-03,8271,1617408457,1617408996,11,Android,9,1
2020-02-24,1300,1582528647,1582529737,16,Android,9,5
2020-05-15,8616,1589485448,1589486101,9,iOS,12,3
2020-11-01,2392,1604203284,1604204824,3,iOS,11,1
2021-06-16,8091,1623859506,1623860137,9,iOS,11,5
2020-10-27,1765,1603739987,1603740870,17,iOS,11,4
2020-08-23,9063,1598130260,1598133518,8,iOS,11,3
2020-09-21,6873,1600635601,1600636692,12,Android,10,4
2021-04-06,4234,1617724423,1617727617,13,iOS,12,4
2020-07-07,9961,1594124855,1594126979,7,Android,9,1
2021-03-24,592,1616541532,1616542263,18,Android,8,6
2021-07-16,8595,1626379355,1626380864,11,Android,9,5
2020-08-27,4930,1598506400,1598507560,20,Android,10,1
2020-06-13,4411,1592067152,1592070617,14,iOS,10,3
2020-07-02,4795,1593678603,1593681465,10,iOS,12,3
2020-12-11,2653,1607674857,1607677450,11,Android,9,1
2020-11-15,8453,1605395650,1605396203,10,iOS,11,2
2020-11-30,9029,1606690556,1606693931,5,iOS,12,6
2020-07-06,8506,1594035042,1594037332,6,iOS,10,2
2021-01-17,8032,1610889454,1610891250,1,iOS,11,6
2020-10-07,3753,1602019917,1602020577,2,iOS,12,5
2020-08-01,381,1596259698,1596260610,1,iOS,11,3
2020-11-15,4102,1605411639,1605412053,16,Android,11,4
2021-02-21,661,1613849951,1613851126,3,Android,11,2
2020-05-06,815,1588719734,1588722681,12,Android,9,3
2020-04-25,204,1587788489,1587788851,20,iOS,10,1
2020-04-21,2632,1587462356,1587462841,13,Android,11,5
2020-10-28,1678,1603857438,1603859150,2,iOS,11,3
2020-02-01,2040,1580550786,1580553186,15,Android,9,3
2020-08-22,2202,1598032249,1598035069,15,iOS,10,6
2021-01-22,8368,1611324117,1611326481,11,Android,12,6
2020-11-02,2319,1604280713,1604284170,9,iOS,12,1
2020-03-22,2841,1584852990,1584856477,1,iOS,12,3
2021-06-02,232,1622610610,1622614055,19,Android,11,1
2021-02-10,3604,1612966942,1612968751,14,iOS,11,3
2021-03-27,1264,1616838398,1616841876,3,Android,9,6
2020-04-16,3246,1586977413,1586978034,8,Android,8,3
2020-12-09,4671,1607486878,1607487822,8,Android,8,1
2021-02-20,3997,1613819173,1613820476,20,Android,8,2
2020-10-05,311,1601849575,1601852737,12,iOS,11,1
2020-11-18,4039,1605683862,1605685488,14,iOS,11,4
2020-12-20,8013,1608463245,1608465856,6,Android,11,6
2020-01-31,5112,1580466366,1580469808,5,Android,12,5
2021-02-20,6302,1613770177,1613772053,19,Android,10,4
2021-07-24,6488,1627081497,1627082634,15,Android,10,6
2020-12-26,9050,1608915866,1608919181,5,iOS,11,3
2020-08-30,4862,1598751236,1598754588,9,iOS,10,3
2021-08-03,3095,1627950923,1627952724,19,Android,10,2
2020-09-06,5677,1599357945,1599359751,6,iOS,10,1
2020-07-20,3757,1595220446,1595222065,12,Android,8,1
2020-12-27,3027,1609081994,1609084409,19,iOS,11,4
2021-05-21,766,1621575321,1621578886,13,iOS,12,3
2020-09-16,4727,1600233857,1600234778,6,iOS,10,1
2020-05-11,9335,1589164768,1589167637,15,iOS,11,3
2020-12-15,5850,1608010344,1608012885,9,Android,11,5
2021-01-17,5091,1610821638,1610822060,1,iOS,12,4
2021-06-29,3439,1624984392,1624986084,14,Android,11,5
2021-01-26,1267,1611653421,1611654572,2,Android,9,6
2021-07-25,24,1627221972,1627223126,11,iOS,12,3
2021-05-01,9074,1619887103,1619888013,14,iOS,10,6
2021-05-26,8377,1621983863,1621986866,13,iOS,11,2
2020-01-23,8527,1579797667,1579799427,5,iOS,10,1
2020-07-22,916,1595413776,1595416202,20,Android,12,6
2020-12-17,3032,1608159880,1608161909,1,iOS,10,5
2021-01-07,9867,1609996247,1609996676,10,Android,10,5
2020-08-07,7764,1596814061,1596817618,11,Android,11,1
2020-12-30,1844,1609338599,1609339456,4,Android,12,4
2021-01-30,109,1611985583,1611987070,9,Android,12,4
2021-01-19,5847,1611005230,1611008493,18,iOS,10,4
2021-08-06,3883,1628207561,1628209836,10,iOS,12,4
2020-04-16,4140,1587031419,1587034981,13,Android,12,1
2020-04-03,6904,1585898862,1585899849,7,Android,9,3
2021-01-08,6278,1610042061,1610044217,17,iOS,12,1
2021-02-12,3292,1613122121,1613123781,9,iOS,12,2
2020-07-19,4590,1595154478,1595157834,10,Android,9,5
2021-06-30,8186,1625051303,1625054294,3,Android,9,5
2020-09-27,3201,1601216311,1601217014,19,Android,8,5
2020-10-07,9972,1602067868,1602068598,20,Android,9,2
2020-03-02,8531,1583128461,1583130583,9,Android,12,1
2020-03-31,7322,1585653946,1585656888,16,Android,12,2
2020-12-13,4519,1607865631,1607868809,3,iOS,10,5
2020-06-01,7819,1590994032,1590995548,16,iOS,10,4
2020-04-12,7942,1586638918,1586641276,9,iOS,10,5
2020-04-25,2231,1587818349,1587819538,16,iOS,11,6
2021-06-14,1138,1623613479,1623614088,1,iOS,11,6
2020-07-13,8166,1594579385,1594580715,19,iOS,10,6
2020-09-13,4998,1600014652,1600017526,5,Android,12,3
2021-07-29,2662,1627554009,1627554737,8,iOS,12,1
2020-01-04,5524,1578073676,1578074789,16,Android,9,2
2020-11-23,7280,1606098495,1606100937,14,Android,12,4
2020-08-09,7518,1596970031,1596970381,14,Android,12,3
2020-07-28,3877,1595932364,1595933647,20,Android,12,2
2021-02-17,1148,1613525844,1613527676,7,iOS,12,4
2020-03-06,5666,1583445491,1583448391,11,Android,12,2
2020-12-06,7271,1607230468,1607233073,14,iOS,10,2
2021-04-15,5162,1618434379,1618436789,19,iOS,12,1
2021-08-06,1230,1628199656,1628199970,11,iOS,10,4
2020-05-29,3852,1590752502,1590755625,13,iOS,10,4
2021-05-03,1626,1619984199,1619986711,18,Android,8,5
2020-12-21,4060,1608510406,1608512525,18,Android,11,2
2020-04-11,5670,1586539779,1586540712,19,Android,10,3
2020-08-23,46,1598182518,1598185014,10,iOS,12,5
2021-05-06,5702,1620319709,1620321096,11,Android,11,3
2020-01-12,436,1578775404,1578775745,10,Android,10,6
2021-04-12,4918,1618222341,1618224252,13,iOS,12,3
2021-04-09,6875,1617903114,1617905771,7,iOS,11,4
2021-03-02,4068,1614640871,1614642064,20,Android,11,4
2020-09-24,1426,1600900162,1600903761,2,iOS,10,5
2021-06-17,8011,1623946777,1623949666,12,Android,11,6
2020-11-10,8531,1605010142,1605011386,14,Android,9,5
2021-04-27,3144,1619460832,1619463823,18,Android,9,1
2020-05-10,9764,1589052541,1589053498,6,iOS,12,6
2020-10-30,7492,1604004199,1604007537,13,Android,9,4
2020-02-10,5606,1581294771,1581297416,11,Android,9,1
2021-03-01,4619,1614586460,1614588211,12,iOS,11,3
2020-09-12,9207,1599890352,1599890730,16,Android,11,4
2021-01-28,7873,1611791362,1611792504,6,iOS,12,4
2020-04-22,1909,1587507609,1587510281,2,Android,9,3
2020-06-21,1194,1592697547,1592699706,6,Android,11,2
2021-02-12,4889,1613143700,1613146744,11,iOS,12,4
2020-01-18,9070,1579289509,1579292332,13,Android,10,3
2020-12-28,7293,1609165367,1609166909,20,Android,9,1
2020-01-03,4671,1578029348,1578030120,10,Android,12,2
2021-06-09,2562,1623192289,1623195368,18,Android,11,6
2020-08-16,7214,1597567330,1597570157,5,iOS,11,4
2020-12-14,5289,1607949226,1607951788,18,Android,9,3
2020-06-14,7112,1592079651,1592083145,6,iOS,11,1
2020-02-05,7009,1580891419,1580893960,3,Android,8,6
2021-07-19,9891,1626646808,1626648286,11,iOS,11,6
2021-02-27,2126,1614407061,1614408190,1,iOS,11,1
2020-03-23,4371,1584942018,1584943660,14,Android,11,4
2020-01-08,7036,1578417343,1578420350,5,iOS,12,5
2021-02-21,6426,1613870886,1613874259,4,Android,11,2
2020-02-28,7768,1582886502,1582887053,14,Android,10,1
2020-05-25,5366,1590408223,1590411327,14,iOS,12,4
2020-09-15,8856,1600180383,1600181763,18,Android,8,3
2020-06-26,5582,1593179738,1593182637,17,iOS,12,5
2020-04-05,4075,1586063792,1586065969,17,iOS,10,6
2020-04-22,1854,1587493311,1587496718,17,Android,8,6
2021-07-16,4161,1626441902,1626444539,19,iOS,12,2
2020-12-06,7319,1607202327,1607205268,8,Android,9,2
2020-11-14,4082,1605296662,1605299785,1,Android,12,2
2021-04-27,9356,1619534627,1619537334,6,Android,12,6
2021-04-27,4749,1619465512,1619468854,16,iOS,11,3
2020-04-21,8167,1587443236,1587444035,7,iOS,10,1
2020-06-28,8611,1593309847,1593310366,8,iOS,10,1
2020-07-20,7870,1595231773,1595233702,16,iOS,11,3
2021-02-16,1205,1613481787,1613483216,14,Android,12,5
2020-10-21,832,1603276426,1603278260,2,Android,12,5
2021-07-13,1005,1626182344,1626183512,3,Android,12,6
2020-10-12,7389,1602489821,1602490526,3,iOS,10,6
2021-02-03,3533,1612346380,1612347717,13,Android,10,1
2020-11-28,3989,1606508848,1606509154,3,iOS,11,1
2020-07-12,64,1594513728,1594517304,3,Android,11,1
2020-01-09,2050,1578524892,1578526186,1,Android,8,3
2020-06-24,790,1593000475,1593002131,20,Android,11,5
2020-05-12,180,1589296969,1589299524,18,iOS,10,4
2020-12-21,1092,1608555752,1608557167,5,iOS,12,4
2020-12-20,7117,1608452424,1608454119,2,iOS,12,1
2020-01-31,6456,1580473852,1580474520,10,Android,11,4
2021-05-28,4559,1622213723,1622215245,10,iOS,12,4
2021-01-01,2239,1609441784,1609442587,16,iOS,10,1
2020-10-03,926,1601702695,1601703936,20,iOS,10,4
2020-11-27,3364,1606419329,1606422092,14,Android,10,2
2020-04-06,1251,1586156654,1586159848,6,Android,12,6
2020-12-08,8427,1607388967,1607390814,13,Android,9,1
2020-01-05,7108,1578169743,1578173095,9,iOS,10,2
2021-05-16,2142,1621171956,1621174963,1,Android,12,6
2021-08-04,9385,1628023115,1628025078,14,Android,9,3
2020-10-16,8487,1602798544,1602800300,10,Android,8,1
2020-06-28,7259,1593322881,1593323791,2,iOS,12,2
2021-06-22,7617,1624300636,1624301484,7,Android,9,2
2020-12-07,5451,1607333919,1607335384,18,Android,9,1
2020-09-07,1626,1599470329,1599470936,5,iOS,10,5
2021-03-01,7315,1614578286,1614580761,14,Android,8,6
2021-01-23,8984,1611368307,1611369978,14,Android,12,6
2021-06-21,4812,1624264872,1624266258,19,Android,9,6
2021-02-20,2400,1613799278,1613800631,6,Android,8,2
2020-05-14,4543,1589462388,1589465759,7,Android,9,4
2021-08-01,3000,1627812496,1627813175,3,iOS,12,2
2020-09-24,3150,1600963970,1600966653,9,Android,11,5
2020-02-23,7767,1582441230,1582444142,14,iOS,12,5
2021-02-19,6625,1613677384,1613680288,7,iOS,11,1
2020-06-26,8954,1593153029,1593156497,15,iOS,12,4
2020-12-31,7369,1609356884,1609357558,1,iOS,10,2
2020-04-06,6412,1586181315,1586183560,5,iOS,11,4
2020-03-11,6846,1583925138,1583926783,13,iOS,12,5
2021-02-19,1575,1613683657,1613684002,5,Android,11,6
2020-08-15,4059,1597431355,1597434785,17,Android,8,6
2020-01-25,7589,1579894770,1579896578,14,iOS,12,3
2021-01-16,7900,1610752713,1610754776,4,Android,11,6
2020-10-29,2752,1603905661,1603907278,1,Android,10,1
2020-08-12,9940,1597183311,1597186306,2,Android,10,2
2021-03-08,394,1615200473,1615203927,20,Android,9,6
2020-06-30,9032,1593472738,1593474295,6,iOS,11,3
2021-01-26,2988,1611600148,1611603268,18,Android,10,6
2021-05-13,8793,1620918539,1620922036,3,iOS,11,6
2021-07-07,547,1625659735,1625662032,20,Android,11,2
2021-06-26,8649,1624651709,1624654353,9,iOS,10,4
2020-11-21,2206,1605905259,1605906211,9,Android,8,5
2020-02-02,6483,1580643526,1580645022,6,iOS,10,5
2020-05-02,4807,1588360675,1588362070,7,iOS,10,5
2021-02-10,6259,1612908113,1612910927,7,iOS,12,5
2021-01-21,6020,1611230185,1611232062,5,Android,8,3
2020-09-04,8049,1599168343,1599169300,13,iOS,11,6
2021-03-22,3697,1616390903,1616394027,19,iOS,11,5
2021-04-03,8821,1617421370,1617423671,1,Android,10,6
2020-08-17,1351,1597630822,1597633641,18,iOS,10,5
2020-06-05,7093,1591369549,1591372518,6,Android,9,4
2020-10-20,765,1603146695,1603148512,4,Android,11,5
2021-03-20,5633,1616209020,1616212161,2,iOS,10,5
2020-10-19,8409,1603102453,1603103873,12,Android,9,3
2020-11-10,1735,1604995481,1604997140,2,iOS,11,6
2021-06-01,3464,1622481175,1622482450,10,iOS,12,1
2021-05-18,2668,1621346520,1621348990,20,iOS,11,3
2021-06-03,2713,1622702248,1622704282,20,Android,10,5
2021-04-14,2816,1618350017,1618352845,2,Android,10,2
2020-06-14,2657,1592102424,1592104282,8,Android,12,6
2021-06-03,1441,1622661289,1622662844,16,iOS,11,1
2021-06-03,1827,1622670216,1622673594,11,Android,8,3
2020-07-22,1885,1595360746,1595361777,13,iOS,12,5
2020-08-15,792,1597461185,1597464497,2,Android,12,6
2020-07-11,5520,1594452198,1594453573,10,iOS,11,6
2021-02-22,8180,1613987918,1613991284,14,Android,12,4
2020-09-30,1094,1601411739,1601415330,15,Android,12,1
2020-06-22,5375,1592825540,1592826779,16,iOS,11,1
2020-12-19,1943,1608334384,1608335204,8,Android,9,6
2021-06-04,8042,1622801306,1622803607,5,Android,11,4
2021-02-07,933,1612707137,1612709357,12,iOS,12,1
2020-04-17,1065,1587110169,1587112975,7,iOS,11,6
2020-03-08,8217,1583639049,1583642365,2,Android,10,3
2020-08-16,3275,1597577036,1597579780,7,iOS,10,2
2020-10-04,5321,1601766235,1601769658,5,Android,11,6
2020-09-14,5641,1600052491,1600053192,15,Android,9,6
2020-08-08,6949,1596851652,1596852003,4,Android,11,4
2020-04-01,6144,1585681457,1585683313,3,Android,10,3
2021-04-09,8245,1617969366,1617972371,9,Android,8,2
2020-04-14,2361,1586847507,1586849297,18,Android,9,2
2021-03-25,3246,1616631217,1616633350,5,iOS,11,1
2020-03-05,9165,1583391383,1583394405,16,iOS,11,5
2020-08-22,7454,1598042759,1598045504,8,iOS,12,6
2020-12-26,2802,1608924393,1608927553,8,Android,11,1
2020-12-06,4480,1607195458,1607197247,9,Android,11,6
2020-08-19,4551,1597832769,1597835512,1,iOS,10,3
2020-09-18,988,1600427335,1600428356,1,Android,10,4
2020-09-30,8846,1601468648,1601472107,1,Android,8,2
2021-02-16,6879,1613451035,1613454177,8,iOS,10,4
2021-01-08,5895,1610103249,1610106482,2,Android,8,4
2020-03-17,442,1584439603,1584442574,7,Android,8,5
2021-01-31,9129,1612045880,1612047424,2,Android,11,2
2020-01-21,7597,1579604564,1579606512,11,iOS,10,1
2021-02-05,6411,1612513505,1612516796,5,Android,8,1
2020-05-20,8183,1589909983,1589911912,2,Android,12,5
2020-08-05,5804,1596626033,1596629402,8,iOS,11,2
2021-06-15,8170,1623714781,1623718099,6,iOS,10,3
2020-05-25,9342,1590370033,1590372091,7,iOS,10,6
2020-03-07,5984,1583557652,1583561131,14,Android,9,1
2020-06-14,9541,1592121203,1592123991,10,Android,10,5
2020-11-28,5877,1606564465,1606567861,5,Android,12,6
2021-06-24,3082,1624550919,1624551856,9,iOS,10,1
2020-10-23,8807,1603409577,1603411307,17,Android,11,2
2020-05-10,2161,1589090797,1589092346,14,Android,9,2
2021-05-27,4893,1622051154,1622051743,12,iOS,11,5
2021-05-30,7723,1622319435,1622321941,3,iOS,12,1
2020-03-05,7188,1583377281,1583378453,11,iOS,12,4
2020-01-31,1850,1580477515,1580478181,17,Android,11,3
2020-07-07,2666,1594106642,1594108521,7,iOS,10,1
2020-04-18,3509,1587164068,1587166056,16,Android,10,4
2021-05-02,7402,1619897386,1619900634,10,Android,8,2
2021-06-28,959,1624818364,1624821928,15,Android,11,5
2021-01-05,861,1609864298,1609867619,10,iOS,10,2
2020-12-30,7144,1609292014,1609295152,15,iOS,11,5
2021-05-01,5812,1619882410,1619884846,15,iOS,11,1
2021-02-22,6637,1613930370,1613933724,14,Android,12,6
2021-02-02,7999,1612209392,1612210315,12,iOS,12,1
2021-01-23,4844,1611378008,1611379383,17,Android,9,3
2020-12-11,7727,1607655697,1607656143,4,Android,12,5
2020-02-14,5724,1581672200,1581675312,8,Android,9,3
2021-06-28,6561,1624843668,1624845888,14,iOS,11,6
2020-03-12,2821,1584027968,1584030571,7,iOS,10,5
2021-05-03,8989,1619988331,1619991114,18,iOS,12,4
2020-09-09,2538,1599646496,1599648640,2,Android,12,4
2020-06-15,8958,1592226808,1592227429,12,iOS,10,3
2021-02-25,9840,1614226211,1614229713,5,Android,8,4
2020-11-25,7643,1606247910,1606251498,10,Android,8,4
2020-03-15,5974,1584257230,1584258152,16,iOS,10,3
2020-06-01,2395,1591019419,1591020122,6,iOS,10,6
2020-03-16,6544,1584344718,1584346231,13,iOS,12,5
2020-02-29,2968,1582936041,1582939010,10,iOS,11,1
2020-12-23,9677,1608727912,1608730590,15,Android,11,1
2020-04-17,5074,1587059221,1587060515,9,Android,8,1
2020-08-01,5354,1596246815,1596247987,2,Android,8,6
2020-08-17,5306,1597673667,1597677191,7,Android,11,5
2021-01-09,2128,1610152643,1610154577,14,iOS,10,3
2021-06-13,4513,1623597315,1623599562,15,iOS,10,5
2020-05-22,2516,1590082423,1590085028,16,iOS,10,1
2020-01-14,4906,1578992182,1578994374,14,iOS,12,3
2021-05-10,3464,1620616809,1620618007,1,Android,8,5
2020-08-14,4444,1597407533,1597409151,12,iOS,11,4
2021-03-05,3954,1614879408,1614882671,18,iOS,11,6
2021-02-02,5268,1612206270,1612207619,13,iOS,12,1
2021-05-20,6567,1621444774,1621448042,15,iOS,10,6
2020-11-29,2765,1606637981,1606640569,1,Android,10,2
2020-01-13,3334,1578917244,1578919667,3,iOS,12,2
2020-08-06,8555,1596665772,1596668023,16,Android,12,1
2021-05-17,6283,1621203883,1621204456,3,iOS,10,5
2020-12-16,7533,1608094880,1608096306,14,Android,11,4
2020-07-27,7634,1595857495,1595858921,8,iOS,10,4
2020-09-03,9576,1599073110,1599073670,4,iOS,10,6
2020-08-31,1412,1598820438,1598821391,12,iOS,10,5
2021-01-30,7762,1612004539,1612006889,13,iOS,11,1
2021-01-09,5414,1610182664,1610183259,1,iOS,10,4
2020-10-16,9024,1602810181,1602813165,8,Android,9,5
2020-03-27,4336,1585307460,1585309904,4,iOS,12,1
2020-04-20,8728,1587343243,1587346226,10,Android,9,6
2020-09-16,7467,1600218765,1600219827,15,Android,11,5
2020-04-28,5542,1588088521,1588090694,2,iOS,12,5
2020-09-28,9787,1601310856,1601312320,14,Android,10,5
2021-05-13,8339,1620880193,1620882154,8,Android,12,6
2020-09-07,6014,1599441109,1599441807,1,iOS,12,6
2021-01-02,3902,1609599905,1609603452,16,Android,12,3
2021-07-19,5270,1626645615,1626646832,14,iOS,12,3
2021-03-10,2737,1615341521,1615343594,17,Android,11,6
2021-05-02,6748,1619960069,1619962069,7,iOS,10,4
2021-08-03,491,1627998506,1627999597,15,iOS,10,2
2021-06-20,2741,1624187049,1624189764,2,Android,9,1
2020-11-16,9173,1605464546,1605466596,4,iOS,10,1
2020-03-17,6280,1584440757,1584442899,14,Android,9,5
2020-04-16,7375,1587026364,1587026711,14,iOS,12,4
2021-05-13,5388,1620898315,1620899494,9,Android,12,3
2020-04-03,3311,1585930629,1585932447,1,Android,9,1
2021-02-03,966,1612306862,1612308847,2,iOS,11,3
2021-01-01,8297,1609480103,1609481603,6,Android,8,2
2020-10-11,9563,1602354186,1602357292,12,Android,8,6
2020-09-19,5866,1600449411,1600449919,2,Android,8,5
2021-06-07,5620,1623056787,1623057579,18,Android,8,3
2021-07-16,5394,1626432938,1626435143,13,Android,10,1
2021-06-01,4732,1622487911,1622489426,15,iOS,12,1
2020-09-02,8397,1599013227,1599015114,12,iOS,11,2
2020-02-25,3388,1582603770,1582605567,1,iOS,12,1
2020-04-07,6078,1586238218,1586240330,5,Android,8,1
2020-01-19,5408,1579372381,1579375786,4,Android,8,1
2020-02-19,1155,1582083187,1582085124,9,Android,10,1
2021-05-14,8574,1620970420,1620972109,4,Android,8,1
2020-03-12,2629,1584011662,1584015224,4,iOS,11,5
2020-12-01,3988,1606807729,1606809922,20,Android,9,2
2020-11-25,1870,1606295235,1606298352,20,iOS,11,2
2020-02-21,3700,1582220698,1582222392,14,iOS,11,6
2021-06-12,195,1623515691,1623517450,3,iOS,10,3
2020-04-07,9268,1586211649,1586214621,9,Android,11,2
2020-03-07,5763,1583517544,1583518854,16,iOS,10,6
2020-12-09,9848,1607477539,1607478586,5,Android,8,3
2021-01-08,5612,1610052700,1610055294,7,Android,10,2
2021-06-12,7192,1623437421,1623438148,4,iOS,10,2
2020-12-21,3434,1608540342,1608542888,14,Android,12,6
2020-07-30,3190,1596043272,1596045219,6,Android,8,4
2021-02-27,7690,1614402209,1614404647,4,iOS,12,1
2020-06-02,7943,1591051370,1591053058,2,iOS,10,3
2021-02-09,2272,1612832515,1612835534,5,iOS,10,1
2021-02-01,5269,1612159444,1612162465,18,iOS,10,3
2021-01-29,2648,1611864549,1611867226,1,Android,9,6
2020-08-06,5531,1596723392,1596723692,11,iOS,10,5
2021-04-11,425,1618130031,1618131609,8,iOS,12,4
2020-06-29,5236,1593408264,1593408803,14,iOS,12,5
2020-06-14,82,1592139780,1592140630,1,iOS,10,1
2021-07-02,4533,1625203362,1625204769,14,Android,9,6
2021-04-19,7508,1618841233,1618844766,11,Android,11,5
2021-05-29,4537,1622234009,1622236225,5,Android,10,4
2020-01-26,1731,1579978804,1579982233,4,Android,8,1
2020-03-16,1819,1584362610,1584366011,1,iOS,11,2
2020-01-07,457,1578405784,1578407594,7,iOS,10,6
2020-08-05,3712,1596590340,1596591516,4,Android,12,6
2020-05-02,8057,1588434657,1588437659,10,Android,8,4
2020-03-05,7878,1583387470,1583388657,12,Android,10,2
2020-12-08,8532,1607427824,1607428291,20,iOS,11,4
2020-03-26,8417,1585186672,1585188426,7,Android,11,4
2021-04-20,6869,1618925704,1618928979,7,Android,10,6
2020-07-04,4614,1593822571,1593824171,19,Android,9,1
2020-06-24,9162,1592994498,1592997008,5,iOS,12,4
2020-04-28,8252,1588083137,1588083967,17,Android,11,1
2020-06-23,1146,1592869580,1592870988,11,Android,11,4
2021-04-15,6135,1618489601,1618489946,8,Android,10,2
2020-04-28,7401,1588013346,1588016015,4,Android,11,1
2020-09-01,7861,1598962103,1598962872,10,iOS,10,1
2020-04-17,5632,1587130061,1587133494,5,Android,8,1
2020-06-15,7880,1592156736,1592157634,4,Android,12,5
2020-12-07,9049,1607321802,1607325070,15,iOS,12,3
2020-09-21,3622,1600647556,1600648610,7,iOS,11,4
2020-05-11,458,1589180329,1589181548,16,iOS,12,1
2020-11-05,6231,1604574959,1604578500,4,Android,9,1
2021-07-31,4810,1627687550,1627690197,2,Android,12,6
2020-02-16,1372,1581843551,1581844187,18,Android,12,2
2021-05-16,7852,1621124836,1621127252,18,Android,12,5
